"DateTime","Germany, Base","Germany, Peak"
"2012-01-03 00:00:00",35.03,42.27
"2012-01-04 00:00:00",32.16,47.14
"2012-01-05 00:00:00",20.35,40.63
"2012-01-06 00:00:00",36.26,47.34
"2012-01-07 00:00:00",32.58,39.51
"2012-01-08 00:00:00",26.83,37.24
"2012-01-09 00:00:00",47.91,56.06
"2012-01-10 00:00:00",45.77,54.27
"2012-01-11 00:00:00",47.83,54.32
"2012-01-12 00:00:00",43.1,46.73
"2012-01-13 00:00:00",36.69,44.4
"2012-01-14 00:00:00",40.06,46.1
"2012-01-15 00:00:00",41.58,43.87
"2012-01-16 00:00:00",49.51,56.33
"2012-01-17 00:00:00",50.02,55.96
"2012-01-18 00:00:00",45.37,48.29
"2012-01-19 00:00:00",45.16,51.13
"2012-01-20 00:00:00",42.73,48.61
"2012-01-21 00:00:00",37.61,40.12
"2012-01-22 00:00:00",13.66,22.37
"2012-01-23 00:00:00",44.01,51.33
"2012-01-24 00:00:00",49.35,56.04
"2012-01-25 00:00:00",47.16,51.92
"2012-01-26 00:00:00",45.18,49.59
"2012-01-27 00:00:00",48.76,55.27
"2012-01-28 00:00:00",45.34,50
"2012-01-29 00:00:00",41.5,44.72
"2012-01-30 00:00:00",44.31,51.05
"2012-01-31 00:00:00",48.72,54.64
"2012-02-01 00:00:00",51.21,58.14
"2012-02-02 00:00:00",62.34,75.52
"2012-02-03 00:00:00",63.81,77.11
"2012-02-04 00:00:00",51.38,56.59
"2012-02-05 00:00:00",44.33,44.8
"2012-02-06 00:00:00",78.95,98.9
"2012-02-07 00:00:00",78.12,95.52
"2012-02-08 00:00:00",98.98,129.94
"2012-02-09 00:00:00",76.49,92.99
"2012-02-10 00:00:00",82.48,101.35
"2012-02-11 00:00:00",53.19,59.3
"2012-02-12 00:00:00",42.5,42.64
"2012-02-13 00:00:00",84.43,113.64
"2012-02-14 00:00:00",63.87,78.5
"2012-02-15 00:00:00",35.98,42.4
"2012-02-16 00:00:00",54.89,64.08
"2012-02-17 00:00:00",48.07,54.51
"2012-02-18 00:00:00",42.1,45.37
"2012-02-19 00:00:00",28.75,31.88
"2012-02-20 00:00:00",50.64,55.34
"2012-02-21 00:00:00",43.62,47.87
"2012-02-22 00:00:00",43.79,47.04
"2012-02-23 00:00:00",41.03,52.67
"2012-02-24 00:00:00",44.78,50.76
"2012-02-25 00:00:00",40.3,42.6
"2012-02-26 00:00:00",42.77,45.71
"2012-02-27 00:00:00",47.26,52.29
"2012-02-28 00:00:00",47.42,52.18
"2012-02-29 00:00:00",49.33,57.42
"2012-03-01 00:00:00",47.45,52.69
"2012-03-02 00:00:00",49.04,52.8
"2012-03-03 00:00:00",39.38,41.21
"2012-03-04 00:00:00",37.47,40.96
"2012-03-05 00:00:00",44.55,51.94
"2012-03-06 00:00:00",48.55,52.82
"2012-03-07 00:00:00",43.25,44.57
"2012-03-08 00:00:00",45.9,52.03
"2012-03-09 00:00:00",47.74,50.79
"2012-03-10 00:00:00",41.74,46.09
"2012-03-11 00:00:00",31.68,35.85
"2012-03-12 00:00:00",45.05,52.19
"2012-03-13 00:00:00",47.9,52.43
"2012-03-14 00:00:00",46.74,51.89
"2012-03-15 00:00:00",47.47,52.56
"2012-03-16 00:00:00",43.68,45.49
"2012-03-17 00:00:00",40.22,43.96
"2012-03-18 00:00:00",34.4,36.42
"2012-03-19 00:00:00",46.02,52.97
"2012-03-20 00:00:00",43.44,46.62
"2012-03-21 00:00:00",45.56,48.31
"2012-03-22 00:00:00",45.35,47.93
"2012-03-23 00:00:00",41.75,45.22
"2012-03-24 00:00:00",38.63,39.32
"2012-03-25 00:00:00",25.37,21.87
"2012-03-26 00:00:00",41.6,45.66
"2012-03-27 00:00:00",39.4,41.93
"2012-03-28 00:00:00",39.26,43.74
"2012-03-29 00:00:00",31.62,34.24
"2012-03-30 00:00:00",35.56,41.06
"2012-03-31 00:00:00",19.24,21.57
"2012-04-01 00:00:00",24.1,18.93
"2012-04-02 00:00:00",43.54,52.03
"2012-04-03 00:00:00",50.55,54.83
"2012-04-04 00:00:00",47.77,52.4
"2012-04-05 00:00:00",50.02,55.96
"2012-04-06 00:00:00",41.77,42.3
"2012-04-07 00:00:00",39.45,39.2
"2012-04-08 00:00:00",35.2,30.59
"2012-04-09 00:00:00",21.86,23.84
"2012-04-10 00:00:00",40.67,47.6
"2012-04-11 00:00:00",53.86,60.02
"2012-04-12 00:00:00",52.96,56.38
"2012-04-13 00:00:00",56.68,61.03
"2012-04-14 00:00:00",45.09,47.34
"2012-04-15 00:00:00",34.37,33.44
"2012-04-16 00:00:00",45.26,49.36
"2012-04-17 00:00:00",51.5,53.99
"2012-04-18 00:00:00",50.88,58.86
"2012-04-19 00:00:00",50.4,53.15
"2012-04-20 00:00:00",53.87,57.88
"2012-04-21 00:00:00",42.16,40.67
"2012-04-22 00:00:00",37.78,36.67
"2012-04-23 00:00:00",51.39,57.07
"2012-04-24 00:00:00",51.21,57.93
"2012-04-25 00:00:00",44.1,46.36
"2012-04-26 00:00:00",41.63,43.8
"2012-04-27 00:00:00",46.9,47.15
"2012-04-28 00:00:00",37.22,38.62
"2012-04-29 00:00:00",22.46,21.51
"2012-04-30 00:00:00",42.3,47.34
"2012-05-01 00:00:00",23.78,21.39
"2012-05-02 00:00:00",48.18,57.98
"2012-05-03 00:00:00",50.29,57.11
"2012-05-04 00:00:00",42.93,45.89
"2012-05-05 00:00:00",36.77,37.46
"2012-05-06 00:00:00",32.68,31.9
"2012-05-07 00:00:00",47.38,54.26
"2012-05-08 00:00:00",40.34,42.14
"2012-05-09 00:00:00",48.67,54.97
"2012-05-10 00:00:00",43.12,45.35
"2012-05-11 00:00:00",38.83,41.1
"2012-05-12 00:00:00",35.38,36.81
"2012-05-13 00:00:00",31.2,30.06
"2012-05-14 00:00:00",44.67,46.72
"2012-05-15 00:00:00",49.19,55.91
"2012-05-16 00:00:00",40.87,43.74
"2012-05-17 00:00:00",30.41,26.16
"2012-05-18 00:00:00",35.49,37.42
"2012-05-19 00:00:00",36.52,38.36
"2012-05-20 00:00:00",25.06,23.17
"2012-05-21 00:00:00",39.05,47.09
"2012-05-22 00:00:00",46.12,52.66
"2012-05-23 00:00:00",43.47,50.01
"2012-05-24 00:00:00",43.17,48.09
"2012-05-25 00:00:00",38.68,42.08
"2012-05-26 00:00:00",29.89,27.31
"2012-05-27 00:00:00",20.46,18.88
"2012-05-28 00:00:00",25.63,26.51
"2012-05-29 00:00:00",41.12,44.93
"2012-05-30 00:00:00",46.08,52.15
"2012-05-31 00:00:00",48.92,55.37
"2012-06-01 00:00:00",38.15,41.67
"2012-06-02 00:00:00",30.26,29.71
"2012-06-03 00:00:00",30.95,33.33
"2012-06-04 00:00:00",46.51,59.01
"2012-06-05 00:00:00",41.75,45.33
"2012-06-06 00:00:00",48.5,56.95
"2012-06-07 00:00:00",37.48,40.93
"2012-06-08 00:00:00",38.03,43.95
"2012-06-09 00:00:00",23.04,22.62
"2012-06-10 00:00:00",24.37,26.27
"2012-06-11 00:00:00",45.57,55.26
"2012-06-12 00:00:00",48.86,56.24
"2012-06-13 00:00:00",48.03,56.16
"2012-06-14 00:00:00",47.89,54.59
"2012-06-15 00:00:00",39.73,44.95
"2012-06-16 00:00:00",27.95,27.94
"2012-06-17 00:00:00",22,19.61
"2012-06-18 00:00:00",38.24,41.89
"2012-06-19 00:00:00",47.58,55.26
"2012-06-20 00:00:00",50.89,59.05
"2012-06-21 00:00:00",48.61,56.35
"2012-06-22 00:00:00",39.22,41.78
"2012-06-23 00:00:00",32.14,33.9
"2012-06-24 00:00:00",18.59,17
"2012-06-25 00:00:00",32.25,41.45
"2012-06-26 00:00:00",37.45,42.65
"2012-06-27 00:00:00",48.97,56.08
"2012-06-28 00:00:00",47.53,54.76
"2012-06-29 00:00:00",46.52,53.06
"2012-06-30 00:00:00",37.18,38.8
"2012-07-01 00:00:00",25.09,23.45
"2012-07-02 00:00:00",44.47,55.38
"2012-07-03 00:00:00",49.63,57.63
"2012-07-04 00:00:00",47.37,54.72
"2012-07-05 00:00:00",46.29,55.1
"2012-07-06 00:00:00",48.53,56.38
"2012-07-07 00:00:00",39.75,41.02
"2012-07-08 00:00:00",24.68,22.65
"2012-07-09 00:00:00",40.79,47.98
"2012-07-10 00:00:00",47.72,53.47
"2012-07-11 00:00:00",45.3,50.86
"2012-07-12 00:00:00",39.65,42.75
"2012-07-13 00:00:00",46.04,54.3
"2012-07-14 00:00:00",31.72,29.5
"2012-07-15 00:00:00",26.19,25.89
"2012-07-16 00:00:00",38.42,45.28
"2012-07-17 00:00:00",44.49,52.11
"2012-07-18 00:00:00",43.81,49.06
"2012-07-19 00:00:00",40.25,42.66
"2012-07-20 00:00:00",45.46,51.35
"2012-07-21 00:00:00",38.39,39.27
"2012-07-22 00:00:00",28.09,25.31
"2012-07-23 00:00:00",42.73,46.94
"2012-07-24 00:00:00",45.54,50.11
"2012-07-25 00:00:00",49.36,55.03
"2012-07-26 00:00:00",49.58,53.54
"2012-07-27 00:00:00",48.63,53.64
"2012-07-28 00:00:00",38.67,39.41
"2012-07-29 00:00:00",30.65,29.62
"2012-07-30 00:00:00",39.87,46.3
"2012-07-31 00:00:00",44.46,50.53
"2012-08-01 00:00:00",41.49,45.09
"2012-08-02 00:00:00",42.59,49.38
"2012-08-03 00:00:00",46.74,50.95
"2012-08-04 00:00:00",40.16,41.58
"2012-08-05 00:00:00",35.99,35.98
"2012-08-06 00:00:00",43.67,49.96
"2012-08-07 00:00:00",38.12,42.2
"2012-08-08 00:00:00",44.22,49.64
"2012-08-09 00:00:00",47.12,51.13
"2012-08-10 00:00:00",44.85,48.46
"2012-08-11 00:00:00",41.03,42.28
"2012-08-12 00:00:00",26.47,23.43
"2012-08-13 00:00:00",45.16,51.9
"2012-08-14 00:00:00",47.92,51.33
"2012-08-15 00:00:00",41.48,42.63
"2012-08-16 00:00:00",51.45,57.05
"2012-08-17 00:00:00",51.78,56.92
"2012-08-18 00:00:00",40.5,40.94
"2012-08-19 00:00:00",36.75,35.31
"2012-08-20 00:00:00",49.93,55.93
"2012-08-21 00:00:00",61.03,69.16
"2012-08-22 00:00:00",49.38,51.87
"2012-08-23 00:00:00",53.29,57.31
"2012-08-24 00:00:00",51.33,57.3
"2012-08-25 00:00:00",42.65,43.85
"2012-08-26 00:00:00",24.8,22.18
"2012-08-27 00:00:00",47.88,51.71
"2012-08-28 00:00:00",49.45,55.98
"2012-08-29 00:00:00",52.23,57.87
"2012-08-30 00:00:00",52.52,58.76
"2012-08-31 00:00:00",49.86,56.92
"2012-09-01 00:00:00",43.82,46.61
"2012-09-02 00:00:00",34.28,34.54
"2012-09-03 00:00:00",50.81,58.61
"2012-09-04 00:00:00",49.1,53.68
"2012-09-05 00:00:00",49.62,56.24
"2012-09-06 00:00:00",50.07,54.42
"2012-09-07 00:00:00",45.4,47.43
"2012-09-08 00:00:00",46.99,48.64
"2012-09-09 00:00:00",38.56,36.44
"2012-09-10 00:00:00",51.29,57.52
"2012-09-11 00:00:00",53.52,59.43
"2012-09-12 00:00:00",55.87,64.5
"2012-09-13 00:00:00",52.74,60.02
"2012-09-14 00:00:00",33.33,31.14
"2012-09-15 00:00:00",38.27,42.01
"2012-09-16 00:00:00",33.69,32.03
"2012-09-17 00:00:00",50.13,58.34
"2012-09-18 00:00:00",53.19,59.6
"2012-09-19 00:00:00",51.57,57.1
"2012-09-20 00:00:00",50.44,54.23
"2012-09-21 00:00:00",48.85,53.75
"2012-09-22 00:00:00",38.45,39.73
"2012-09-23 00:00:00",33.13,35.34
"2012-09-24 00:00:00",39.38,51.71
"2012-09-25 00:00:00",44.42,51.94
"2012-09-26 00:00:00",49.89,59.04
"2012-09-27 00:00:00",47.66,55.14
"2012-09-28 00:00:00",43.36,49.31
"2012-09-29 00:00:00",34.7,38.21
"2012-09-30 00:00:00",27.62,29.87
"2012-10-01 00:00:00",50.93,59.21
"2012-10-02 00:00:00",47.47,54.51
"2012-10-03 00:00:00",29.75,31.06
"2012-10-04 00:00:00",47.77,57.14
"2012-10-05 00:00:00",40.58,43.43
"2012-10-06 00:00:00",38.84,43.77
"2012-10-07 00:00:00",33.12,35.15
"2012-10-08 00:00:00",41.12,46.96
"2012-10-09 00:00:00",44.9,48.98
"2012-10-10 00:00:00",51.55,58.96
"2012-10-11 00:00:00",52.69,60.71
"2012-10-12 00:00:00",46.95,55.37
"2012-10-13 00:00:00",36.98,40.01
"2012-10-14 00:00:00",30.27,34.24
"2012-10-15 00:00:00",43.52,53.99
"2012-10-16 00:00:00",42.45,47.65
"2012-10-17 00:00:00",42.07,48.78
"2012-10-18 00:00:00",41.01,45.99
"2012-10-19 00:00:00",44.76,49.49
"2012-10-20 00:00:00",38.11,40.16
"2012-10-21 00:00:00",37.2,39.5
"2012-10-22 00:00:00",49.21,55.64
"2012-10-23 00:00:00",51.09,59.69
"2012-10-24 00:00:00",54.83,64.41
"2012-10-25 00:00:00",50.13,58.29
"2012-10-26 00:00:00",51.47,61.91
"2012-10-27 00:00:00",39.57,43.67
"2012-10-28 00:00:00",37.33,40.89
"2012-10-29 00:00:00",42.64,50.79
"2012-10-30 00:00:00",55.52,68.23
"2012-10-31 00:00:00",48.04,55.37
"2012-11-01 00:00:00",33.14,37.96
"2012-11-02 00:00:00",35.01,43.31
"2012-11-03 00:00:00",35.48,44.79
"2012-11-04 00:00:00",28.45,35.05
"2012-11-05 00:00:00",43.11,56.86
"2012-11-06 00:00:00",43.59,53.43
"2012-11-07 00:00:00",35.46,49.43
"2012-11-08 00:00:00",39.81,48.78
"2012-11-09 00:00:00",51.02,59.79
"2012-11-10 00:00:00",39.51,45.41
"2012-11-11 00:00:00",34.72,41.83
"2012-11-12 00:00:00",52.56,64.39
"2012-11-13 00:00:00",52.05,62.52
"2012-11-14 00:00:00",50.89,60.18
"2012-11-15 00:00:00",55.55,63.8
"2012-11-16 00:00:00",52.09,60.92
"2012-11-17 00:00:00",40.94,46.37
"2012-11-18 00:00:00",42.61,47.28
"2012-11-19 00:00:00",54.26,64.79
"2012-11-20 00:00:00",52.2,61.29
"2012-11-21 00:00:00",50.4,59.71
"2012-11-22 00:00:00",48.8,60.89
"2012-11-23 00:00:00",47.34,55.19
"2012-11-24 00:00:00",41.61,47.36
"2012-11-25 00:00:00",19.91,22.72
"2012-11-26 00:00:00",44.22,59.26
"2012-11-27 00:00:00",55.49,65.92
"2012-11-28 00:00:00",52.95,63.93
"2012-11-29 00:00:00",52.74,62.78
"2012-11-30 00:00:00",57.69,69.87
"2012-12-01 00:00:00",46.01,54
"2012-12-02 00:00:00",41.11,45.47
"2012-12-03 00:00:00",51.26,62.85
"2012-12-04 00:00:00",47.38,57.3
"2012-12-05 00:00:00",54.86,66.29
"2012-12-06 00:00:00",53.9,65
"2012-12-07 00:00:00",52.9,62.5
"2012-12-08 00:00:00",50.12,59.4
"2012-12-09 00:00:00",35.08,35.62
"2012-12-10 00:00:00",52.95,66.78
"2012-12-11 00:00:00",60.32,73.77
"2012-12-12 00:00:00",72.07,93.19
"2012-12-13 00:00:00",65.44,81.22
"2012-12-14 00:00:00",49.35,57.7
"2012-12-15 00:00:00",33.88,41.36
"2012-12-16 00:00:00",33.24,39.17
"2012-12-17 00:00:00",53.28,64.94
"2012-12-18 00:00:00",55.24,64.92
"2012-12-19 00:00:00",52.97,64.26
"2012-12-20 00:00:00",46.73,55.41
"2012-12-21 00:00:00",38.15,47.58
"2012-12-22 00:00:00",37.36,42.95
"2012-12-23 00:00:00",16.16,21.74
"2012-12-24 00:00:00",16.6,26.31
"2012-12-25 00:00:00",-56.87,10.94
"2012-12-26 00:00:00",-45.77,14.82
"2012-12-27 00:00:00",20.45,36.22
"2012-12-28 00:00:00",31.3,39.99
"2012-12-29 00:00:00",16.68,21.15
"2012-12-30 00:00:00",10.37,15.14
"2012-12-31 00:00:00",8.4,17.49
"2013-01-01 00:00:00",17.93,21.35
"2013-01-02 00:00:00",38.24,48.51
"2013-01-03 00:00:00",33.77,41.86
"2013-01-04 00:00:00",32.12,39.99
"2013-01-05 00:00:00",33.03,41.24
"2013-01-06 00:00:00",29.01,32.35
"2013-01-07 00:00:00",52.4,64.62
"2013-01-08 00:00:00",53.15,63.28
"2013-01-09 00:00:00",51.97,63.28
"2013-01-10 00:00:00",50.03,59.28
"2013-01-11 00:00:00",52.8,61.7
"2013-01-12 00:00:00",44.52,49.77
"2013-01-13 00:00:00",38.81,40.79
"2013-01-14 00:00:00",52.05,62.95
"2013-01-15 00:00:00",55.85,66.12
"2013-01-16 00:00:00",54.96,65.75
"2013-01-17 00:00:00",53.44,63.95
"2013-01-18 00:00:00",50.99,60.05
"2013-01-19 00:00:00",39.44,44.4
"2013-01-20 00:00:00",34.67,37.45
"2013-01-21 00:00:00",47.59,58.84
"2013-01-22 00:00:00",53.96,65.74
"2013-01-23 00:00:00",59.74,72.1
"2013-01-24 00:00:00",59.25,70.47
"2013-01-25 00:00:00",52.26,60.87
"2013-01-26 00:00:00",36.84,39.85
"2013-01-27 00:00:00",31.12,31.06
"2013-01-28 00:00:00",44.9,55.14
"2013-01-29 00:00:00",32.27,41.1
"2013-01-30 00:00:00",29.35,38.33
"2013-01-31 00:00:00",26.06,36.81
"2013-02-01 00:00:00",34.98,45.64
"2013-02-02 00:00:00",35.53,38.5
"2013-02-03 00:00:00",28.8,33.96
"2013-02-04 00:00:00",32.35,37.22
"2013-02-05 00:00:00",32.32,40.77
"2013-02-06 00:00:00",46.83,55.51
"2013-02-07 00:00:00",50.87,59.58
"2013-02-08 00:00:00",49.44,58.59
"2013-02-09 00:00:00",40.72,46.03
"2013-02-10 00:00:00",35.03,35.75
"2013-02-11 00:00:00",40.96,45.48
"2013-02-12 00:00:00",49.46,56.75
"2013-02-13 00:00:00",52.68,62.1
"2013-02-14 00:00:00",46.66,53.59
"2013-02-15 00:00:00",50.96,59.54
"2013-02-16 00:00:00",41.29,45.07
"2013-02-17 00:00:00",38.44,40.25
"2013-02-18 00:00:00",53.53,60.68
"2013-02-19 00:00:00",48.55,57.86
"2013-02-20 00:00:00",46.19,52.41
"2013-02-21 00:00:00",52.85,60.88
"2013-02-22 00:00:00",47.95,54.43
"2013-02-23 00:00:00",37.32,38.68
"2013-02-24 00:00:00",33.75,36.38
"2013-02-25 00:00:00",52.68,62.36
"2013-02-26 00:00:00",55.49,65.44
"2013-02-27 00:00:00",59.67,70.6
"2013-02-28 00:00:00",53.96,62.17
"2013-03-01 00:00:00",51.05,58.25
"2013-03-02 00:00:00",42.29,46.7
"2013-03-03 00:00:00",38.35,43.62
"2013-03-04 00:00:00",48.9,53.49
"2013-03-05 00:00:00",41.59,45.11
"2013-03-06 00:00:00",49,55.63
"2013-03-07 00:00:00",41.46,45.34
"2013-03-08 00:00:00",36.24,40.66
"2013-03-09 00:00:00",30.45,36.02
"2013-03-10 00:00:00",18.57,19.16
"2013-03-11 00:00:00",37.87,46.6
"2013-03-12 00:00:00",46.53,52.74
"2013-03-13 00:00:00",55.34,66.79
"2013-03-14 00:00:00",53.34,58.86
"2013-03-15 00:00:00",44.31,49.28
"2013-03-16 00:00:00",27.89,23.63
"2013-03-17 00:00:00",10.83,12.92
"2013-03-18 00:00:00",36.59,50.33
"2013-03-19 00:00:00",43.71,48.29
"2013-03-20 00:00:00",50.36,59.1
"2013-03-21 00:00:00",55.57,65.07
"2013-03-22 00:00:00",38.94,38.86
"2013-03-23 00:00:00",21.17,25.36
"2013-03-24 00:00:00",12.7,3.88
"2013-03-25 00:00:00",34.34,34.74
"2013-03-26 00:00:00",38.61,38.85
"2013-03-27 00:00:00",47.03,51.82
"2013-03-28 00:00:00",49.27,51.01
"2013-03-29 00:00:00",38.74,40.03
"2013-03-30 00:00:00",38.96,41.39
"2013-03-31 00:00:00",32.24,32.21
"2013-04-01 00:00:00",24.89,21.22
"2013-04-02 00:00:00",49.05,50.66
"2013-04-03 00:00:00",40.07,40.23
"2013-04-04 00:00:00",48.11,52.25
"2013-04-05 00:00:00",53.45,63.11
"2013-04-06 00:00:00",41.56,44.34
"2013-04-07 00:00:00",40.34,39.86
"2013-04-08 00:00:00",58.41,64.79
"2013-04-09 00:00:00",55.97,66.94
"2013-04-10 00:00:00",57.27,66.68
"2013-04-11 00:00:00",55.39,63.42
"2013-04-12 00:00:00",43.58,49.06
"2013-04-13 00:00:00",28.38,25.09
"2013-04-14 00:00:00",16.11,14.54
"2013-04-15 00:00:00",39.85,43.61
"2013-04-16 00:00:00",43.94,46.46
"2013-04-17 00:00:00",38.26,41.64
"2013-04-18 00:00:00",27.35,28.57
"2013-04-19 00:00:00",31.23,37.67
"2013-04-20 00:00:00",28.18,30.42
"2013-04-21 00:00:00",16.39,12.5
"2013-04-22 00:00:00",40.71,49.81
"2013-04-23 00:00:00",32.58,34.5
"2013-04-24 00:00:00",37.69,40.16
"2013-04-25 00:00:00",32.66,33.02
"2013-04-26 00:00:00",34.13,38.72
"2013-04-27 00:00:00",26.22,28.26
"2013-04-28 00:00:00",23.37,22.9
"2013-04-29 00:00:00",35.59,38.04
"2013-04-30 00:00:00",36.8,41.19
"2013-05-01 00:00:00",14.2,10.33
"2013-05-02 00:00:00",32.98,40.62
"2013-05-03 00:00:00",35.14,37.77
"2013-05-04 00:00:00",30.49,30.77
"2013-05-05 00:00:00",18.14,16.75
"2013-05-06 00:00:00",39.88,45.51
"2013-05-07 00:00:00",35.72,40.94
"2013-05-08 00:00:00",33.12,35.45
"2013-05-09 00:00:00",24.08,22.55
"2013-05-10 00:00:00",31.58,34.89
"2013-05-11 00:00:00",19.53,19.98
"2013-05-12 00:00:00",11.49,8.68
"2013-05-13 00:00:00",33.9,41.51
"2013-05-14 00:00:00",34.98,39.74
"2013-05-15 00:00:00",32.93,34.25
"2013-05-16 00:00:00",35.73,40.41
"2013-05-17 00:00:00",36.56,42.81
"2013-05-18 00:00:00",23.61,22.53
"2013-05-19 00:00:00",14.24,11.01
"2013-05-20 00:00:00",27.97,31.34
"2013-05-21 00:00:00",43.01,49.31
"2013-05-22 00:00:00",34.25,38.36
"2013-05-23 00:00:00",45.59,53.05
"2013-05-24 00:00:00",47.04,54.46
"2013-05-25 00:00:00",32.51,32.31
"2013-05-26 00:00:00",21.08,20.77
"2013-05-27 00:00:00",43.48,53.55
"2013-05-28 00:00:00",42.2,45.52
"2013-05-29 00:00:00",49.8,58.97
"2013-05-30 00:00:00",36.53,38.81
"2013-05-31 00:00:00",32.22,37.65
"2013-06-01 00:00:00",29.44,31.66
"2013-06-02 00:00:00",9.26,8.92
"2013-06-03 00:00:00",31.07,38.73
"2013-06-04 00:00:00",39,42.51
"2013-06-05 00:00:00",37.69,38.51
"2013-06-06 00:00:00",35.99,35.5
"2013-06-07 00:00:00",33.81,36.16
"2013-06-08 00:00:00",26.38,23.75
"2013-06-09 00:00:00",14.42,13.69
"2013-06-10 00:00:00",30.27,37.23
"2013-06-11 00:00:00",31.82,35.72
"2013-06-12 00:00:00",31.13,33.45
"2013-06-13 00:00:00",29.08,34.64
"2013-06-14 00:00:00",29.16,32.92
"2013-06-15 00:00:00",15.44,10.47
"2013-06-16 00:00:00",-3.33,-18.99
"2013-06-17 00:00:00",37.05,41.49
"2013-06-18 00:00:00",33.42,37.44
"2013-06-19 00:00:00",34.49,39.04
"2013-06-20 00:00:00",37.64,44.83
"2013-06-21 00:00:00",30.34,33.96
"2013-06-22 00:00:00",15.92,18.59
"2013-06-23 00:00:00",11.82,9.96
"2013-06-24 00:00:00",33.52,40.92
"2013-06-25 00:00:00",34.05,40.09
"2013-06-26 00:00:00",29.7,33.42
"2013-06-27 00:00:00",38,45.57
"2013-06-28 00:00:00",33.59,37.9
"2013-06-29 00:00:00",27.96,28.43
"2013-06-30 00:00:00",16.54,13.6
"2013-07-01 00:00:00",31.69,34.44
"2013-07-02 00:00:00",37.59,41.22
"2013-07-03 00:00:00",40.41,50.64
"2013-07-04 00:00:00",41.2,48.45
"2013-07-05 00:00:00",34.41,37.64
"2013-07-06 00:00:00",26.24,25.34
"2013-07-07 00:00:00",18.56,15.36
"2013-07-08 00:00:00",33.04,36.02
"2013-07-09 00:00:00",36.59,41.06
"2013-07-10 00:00:00",33.06,35.82
"2013-07-11 00:00:00",37.1,40.67
"2013-07-12 00:00:00",35.14,37.21
"2013-07-13 00:00:00",31.94,32.44
"2013-07-14 00:00:00",20.3,15.86
"2013-07-15 00:00:00",38.27,39.63
"2013-07-16 00:00:00",41.72,45.65
"2013-07-17 00:00:00",46.86,52.33
"2013-07-18 00:00:00",44.19,47.85
"2013-07-19 00:00:00",37.03,38.92
"2013-07-20 00:00:00",31.62,29.78
"2013-07-21 00:00:00",25.86,21.12
"2013-07-22 00:00:00",42.46,46.8
"2013-07-23 00:00:00",46.88,53.32
"2013-07-24 00:00:00",51.02,59.63
"2013-07-25 00:00:00",50.51,59
"2013-07-26 00:00:00",43,46.77
"2013-07-27 00:00:00",33.23,32.64
"2013-07-28 00:00:00",22.51,21.45
"2013-07-29 00:00:00",45.59,54.46
"2013-07-30 00:00:00",37.2,39.67
"2013-07-31 00:00:00",33.91,36.8
"2013-08-01 00:00:00",39.86,44.21
"2013-08-02 00:00:00",36.68,38.67
"2013-08-03 00:00:00",30.91,32.13
"2013-08-04 00:00:00",30.52,28.56
"2013-08-05 00:00:00",43.75,48.68
"2013-08-06 00:00:00",37,41.09
"2013-08-07 00:00:00",39.4,45.31
"2013-08-08 00:00:00",37.77,42.97
"2013-08-09 00:00:00",39.94,44.23
"2013-08-10 00:00:00",29.23,27.37
"2013-08-11 00:00:00",18.4,14.97
"2013-08-12 00:00:00",36.7,42.64
"2013-08-13 00:00:00",36.75,38.56
"2013-08-14 00:00:00",32.87,33.32
"2013-08-15 00:00:00",32.77,31.76
"2013-08-16 00:00:00",36.58,38.22
"2013-08-17 00:00:00",32.05,32.04
"2013-08-18 00:00:00",23.24,21.84
"2013-08-19 00:00:00",56.14,71.84
"2013-08-20 00:00:00",43.27,50.02
"2013-08-21 00:00:00",44.31,48.27
"2013-08-22 00:00:00",47.15,53.29
"2013-08-23 00:00:00",45.94,52.56
"2013-08-24 00:00:00",30.3,31.52
"2013-08-25 00:00:00",26.02,26.77
"2013-08-26 00:00:00",44.06,52.55
"2013-08-27 00:00:00",50.02,58.15
"2013-08-28 00:00:00",52.7,60.71
"2013-08-29 00:00:00",53.09,59.96
"2013-08-30 00:00:00",45.2,50.02
"2013-08-31 00:00:00",32.65,32.88
"2013-09-01 00:00:00",27.36,26.14
"2013-09-02 00:00:00",32.86,35.38
"2013-09-03 00:00:00",49.12,57.28
"2013-09-04 00:00:00",53.07,61.96
"2013-09-05 00:00:00",46.05,51.27
"2013-09-06 00:00:00",39.43,40.44
"2013-09-07 00:00:00",37.31,38.91
"2013-09-08 00:00:00",30.24,29.51
"2013-09-09 00:00:00",47,55.85
"2013-09-10 00:00:00",47.89,57.22
"2013-09-11 00:00:00",48.23,57.52
"2013-09-12 00:00:00",50.29,59.62
"2013-09-13 00:00:00",48.65,58.04
"2013-09-14 00:00:00",35.43,38.83
"2013-09-15 00:00:00",27.36,32.28
"2013-09-16 00:00:00",41.22,52.16
"2013-09-17 00:00:00",36.46,38.76
"2013-09-18 00:00:00",46.96,59.87
"2013-09-19 00:00:00",47.5,55.9
"2013-09-20 00:00:00",50.24,59.84
"2013-09-21 00:00:00",36.2,39.65
"2013-09-22 00:00:00",26.28,26.21
"2013-09-23 00:00:00",39.7,49.78
"2013-09-24 00:00:00",51.57,58.36
"2013-09-25 00:00:00",54.96,64.6
"2013-09-26 00:00:00",54.33,63.6
"2013-09-27 00:00:00",52.53,59.38
"2013-09-28 00:00:00",37.18,37.8
"2013-09-29 00:00:00",19.18,15.99
